TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
3.0,HAM,Mercedes,1:29.262,1:28.578,1:28.190,3.0,1
17.0,HAM,Mercedes,1:33.115,1:31.637,1:31.570,2.0,1
73.0,HAM,Mercedes,1:41.614,1:41.580,1:40.554,2.0,2
4.0,HAM,Mercedes,1:17.292,1:16.038,1:16.040,2.0,1
6.0,HAM,Mercedes,1:11.542,1:10.835,1:10.166,1.0,1
7.0,HAM,Mercedes,1:11.518,1:11.010,1:10.446,2.0,1
34.0,HAM,Mercedes,1:30.609,1:29.520,1:28.319,1.0,1
70.0,HAM,Mercedes,1:03.818,1:03.803,1:03.262,4.0,5
9.0,HAM,Mercedes,1:25.513,1:25.840,1:25.099,2.0,1
10.0,HAM,Mercedes,1:12.852,1:12.149,1:11.767,1.0,9
11.0,HAM,Mercedes,1:16.068,1:15.548,1:14.769,3.0,1
13.0,HAM,Mercedes,1:45.260,1:43.592,1:43.282,3.0,2
14.0,HAM,Mercedes,1:20.272,1:19.464,1:19.346,2.0,3
15.0,HAM,Mercedes,1:37.565,1:36.933,1:36.408,2.0,4
71.0,HAM,Mercedes,1:33.230,1:33.134,1:32.030,2.0,1
22.0,HAM,Mercedes,1:28.735,1:27.826,1:27.302,4.0,3
32.0,HAM,Mercedes,1:16.424,1:15.721,1:15.262,3.0,1
69.0,HAM,Mercedes,1:33.454,1:33.045,1:32.321,5.0,2
18.0,HAM,Mercedes,1:08.614,1:08.088,1:07.699,3.0,7
24.0,HAM,Mercedes,1:35.851,1:35.634,1:34.779,1.0,1
70.0,HAM,Mercedes,1:04.198,1:03.096,1:02.951,5.0,4
70.0,HAM,Mercedes,1:18.188,1:17.825,1:19.273,1.0,1
11.0,HAM,Mercedes,1:14.907,1:14.261,1:13.447,1.0,1
9.0,HAM,Mercedes,1:25.900,1:25.347,1:24.303,1.0,1
9.0,HAM,Mercedes,1:26.818,1:26.266,1:25.217,2.0,2
4.0,HAM,Mercedes,1:16.872,1:16.013,1:15.584,1.0,1
13.0,HAM,Mercedes,1:42.323,1:42.014,1:41.252,1.0,1
14.0,HAM,Mercedes,1:19.514,1:19.092,1:18.887,1.0,7
76.0,HAM,Mercedes,1:15.778,1:15.309,1:15.144,1.0,1
71.0,HAM,Mercedes,1:32.983,1:32.835,1:31.304,1.0,3
20.0,HAM,Mercedes,1:26.620,1:25.390,1:25.525,2.0,1
75.0,HAM,Mercedes,1:16.828,1:16.824,1:16.652,1.0,1
21.0,HAM,Mercedes,1:14.229,1:14.643,1:13.706,2.0,1
5.0,HAM,Mercedes,2:07.599,1:52.709,1:52.560,6.0,1
3.0,HAM,Mercedes,1:28.343,1:27.586,1:27.264,1.0,1
3.0,RUS,Mercedes,0:54.160,0:53.819,0:53.403,2.0,9
24.0,HAM,Mercedes,1:35.528,1:35.466,1:35.332,3.0,3
3.0,HAM,Mercedes,1:30.617,1:30.085,1:29.385,2.0,1
21.0,HAM,Mercedes,1:14.823,1:14.817,1:14.411,1.0,2
75.0,HAM,Mercedes,1:18.857,1:17.968,1:18.355,2.0,1
4.0,HAM,Mercedes,1:18.245,1:17.166,1:16.741,1.0,1
6.0,HAM,Mercedes,1:11.622,1:11.116,1:11.095,7.0,7
73.0,HAM,Mercedes,1:41.545,1:41.634,1:41.450,2.0,15
34.0,HAM,Mercedes,1:31.237,1:30.788,1:30.248,2.0,2
70.0,HAM,Mercedes,1:04.672,1:04.512,1:04.067,2.0,2
70.0,HAM,Mercedes,1:04.506,1:04.258,1:04.014,4.0,4
9.0,HAM,Mercedes,1:26.786,1:26.023,1:26.134,2.0,1
11.0,HAM,Mercedes,1:16.424,1:16.553,1:15.419,1.0,2
13.0,HAM,Mercedes,1:59.218,1:56.229,2:00.099,3.0,3
39.0,HAM,Mercedes,1:10.114,1:09.726,1:08.923,2.0,2
14.0,HAM,Mercedes,1:20.543,1:19.936,1:19.651,4.0,\N
71.0,HAM,Mercedes,1:45.992,1:45.129,1:44.050,4.0,1
5.0,HAM,Mercedes,1:24.585,1:23.082,1:22.868,11.0,5
69.0,HAM,Mercedes,1:34.579,1:33.797,1:33.119,2.0,2
32.0,HAM,Mercedes,1:17.207,1:16.474,1:16.020,2.0,2
18.0,HAM,Mercedes,1:08.733,1:08.068,1:07.934,10.0,1
78.0,HAM,Mercedes,1:21.901,1:21.682,1:20.827,1.0,1
77.0,HAM,Mercedes,1:28.466,1:27.712,1:27.511,1.0,1
24.0,HAM,Mercedes,1:22.845,1:23.145,1:22.480,2.0,2
3.0,HAM,Mercedes,1:32.285,1:31.048,1:31.238,5.0,3
3.0,RUS,Mercedes,1:32.269,1:31.252,1:32.216,9.0,4
77.0,RUS,Mercedes,1:29.680,1:29.618,1:29.104,6.0,5
77.0,HAM,Mercedes,1:30.343,\N,\N,15.0,10
1.0,HAM,Mercedes,1:19.401,1:19.106,1:18.825,5.0,4
1.0,RUS,Mercedes,1:19.405,1:19.076,1:18.933,6.0,3
21.0,RUS,Mercedes,1:20.383,1:20.757,\N,11.0,4
21.0,HAM,Mercedes,1:20.470,1:21.138,\N,14.0,13
79.0,HAM,Mercedes,1:30.388,1:29.797,1:29.625,6.0,6
79.0,RUS,Mercedes,1:30.490,1:30.173,\N,12.0,5
4.0,RUS,Mercedes,1:20.218,1:19.470,1:19.393,4.0,3
4.0,HAM,Mercedes,1:20.252,1:19.794,1:19.512,6.0,5
6.0,RUS,Mercedes,1:12.787,1:12.617,1:12.112,6.0,5
6.0,HAM,Mercedes,1:13.444,1:12.595,1:12.560,8.0,8
73.0,RUS,Mercedes,1:43.754,1:43.281,1:42.712,5.0,3
73.0,HAM,Mercedes,1:43.939,1:43.182,1:42.924,7.0,4
7.0,HAM,Mercedes,1:33.841,1:25.543,1:22.891,4.0,3
7.0,RUS,Mercedes,1:33.160,1:24.950,1:23.557,8.0,4
9.0,HAM,Mercedes,1:40.428,1:41.062,1:41.995,5.0,3
9.0,RUS,Mercedes,1:40.028,1:41.725,1:42.161,8.0,\N
70.0,RUS,Mercedes,1:06.235,1:05.697,1:05.431,4.0,4
70.0,HAM,Mercedes,1:06.079,1:05.475,1:13.151,8.0,3
34.0,HAM,Mercedes,1:33.041,1:32.274,1:31.765,4.0,2
34.0,RUS,Mercedes,1:33.109,1:32.633,1:32.131,6.0,3
11.0,RUS,Mercedes,1:18.407,1:18.154,1:17.377,1.0,3
11.0,HAM,Mercedes,1:18.374,1:18.035,1:18.142,7.0,2
13.0,HAM,Mercedes,1:45.736,1:45.420,1:45.503,4.0,\N
13.0,RUS,Mercedes,1:45.650,1:45.461,1:45.776,5.0,4
39.0,HAM,Mercedes,1:11.331,1:11.075,1:10.648,4.0,4
39.0,RUS,Mercedes,1:11.561,1:10.824,1:11.147,6.0,2
14.0,HAM,Mercedes,1:22.048,1:21.708,1:21.524,19.0,5
14.0,RUS,Mercedes,1:21.785,1:21.747,1:21.542,2.0,3
15.0,HAM,Mercedes,1:53.161,1:52.691,1:49.466,3.0,9
15.0,RUS,Mercedes,1:54.633,1:54.012,\N,0.0,14
22.0,HAM,Mercedes,1:30.906,1:30.443,1:30.261,6.0,5
22.0,RUS,Mercedes,1:30.865,1:30.465,1:30.389,8.0,8
69.0,HAM,Mercedes,1:36.148,1:35.732,1:34.947,3.0,2
69.0,RUS,Mercedes,1:36.195,1:35.692,1:34.988,4.0,5
32.0,RUS,Mercedes,1:19.583,1:18.565,1:18.079,2.0,4
32.0,HAM,Mercedes,1:19.169,1:18.552,1:18.084,3.0,2
18.0,RUS,Mercedes,1:14.427,1:11.318,1:12.059,1.0,1
18.0,HAM,Mercedes,1:13.403,1:11.539,1:12.611,2.0,2
24.0,HAM,Mercedes,1:25.594,1:24.774,1:24.508,5.0,18
24.0,RUS,Mercedes,1:25.545,1:24.940,1:24.511,6.0,5
3.0,RUS,Mercedes,1:31.057,1:30.507,1:30.340,6.0,7
3.0,HAM,Mercedes,1:31.543,1:30.513,1:30.384,7.0,5
77.0,RUS,Mercedes,1:29.592,1:29.132,1:28.857,3.0,4
77.0,HAM,Mercedes,1:29.689,1:29.374,1:29.223,7.0,5
1.0,RUS,Mercedes,1:17.654,1:17.513,1:16.968,2.0,\N
1.0,HAM,Mercedes,1:17.689,1:17.551,1:17.104,3.0,2
73.0,HAM,Mercedes,1:42.113,1:41.650,1:41.177,5.0,6
73.0,RUS,Mercedes,1:42.073,1:41.654,\N,11.0,8
79.0,RUS,Mercedes,1:28.086,1:27.743,1:27.804,6.0,4
79.0,HAM,Mercedes,1:27.846,1:27.975,\N,13.0,6
6.0,HAM,Mercedes,1:12.872,1:12.156,1:11.725,5.0,4
6.0,RUS,Mercedes,1:12.769,1:12.151,1:11.964,8.0,5
4.0,HAM,Mercedes,1:12.937,1:12.999,1:12.818,4.0,2
4.0,RUS,Mercedes,1:13.326,1:13.447,\N,12.0,3
7.0,HAM,Mercedes,1:21.554,1:20.426,1:27.627,3.0,3
7.0,RUS,Mercedes,1:21.798,1:20.098,1:27.893,4.0,\N
70.0,HAM,Mercedes,1:05.673,1:05.188,1:04.819,5.0,8
70.0,RUS,Mercedes,1:05.686,1:05.428,\N,11.0,7
9.0,RUS,Mercedes,1:29.412,1:28.782,1:27.155,6.0,5
9.0,HAM,Mercedes,1:29.415,1:28.545,1:27.211,7.0,3
11.0,HAM,Mercedes,1:18.577,1:17.427,1:16.609,1.0,4
11.0,RUS,Mercedes,1:19.027,\N,\N,18.0,6
13.0,HAM,Mercedes,1:58.563,1:52.345,1:47.087,3.0,4
13.0,RUS,Mercedes,1:59.035,1:52.605,1:47.805,8.0,6
39.0,RUS,Mercedes,1:21.345,1:19.620,1:11.294,3.0,17
39.0,HAM,Mercedes,1:21.919,1:20.151,\N,13.0,6
14.0,RUS,Mercedes,1:22.148,1:21.382,1:20.671,4.0,5
14.0,HAM,Mercedes,1:21.977,1:21.369,1:20.820,8.0,6
15.0,RUS,Mercedes,1:32.331,1:31.743,1:31.056,2.0,16
15.0,HAM,Mercedes,1:32.651,1:32.019,1:31.485,5.0,3
22.0,HAM,Mercedes,1:30.811,1:30.040,1:29.908,7.0,5
22.0,RUS,Mercedes,1:30.811,1:30.268,1:30.219,8.0,7
78.0,RUS,Mercedes,1:25.334,1:24.827,1:24.219,2.0,4
78.0,HAM,Mercedes,1:26.076,1:24.381,1:24.305,3.0,\N
69.0,HAM,Mercedes,1:35.091,1:35.240,1:34.862,3.0,\N
69.0,RUS,Mercedes,1:36.165,1:35.606,1:35.079,5.0,5
32.0,HAM,Mercedes,1:18.677,1:17.571,1:17.454,6.0,2
32.0,RUS,Mercedes,1:18.893,1:17.673,1:17.674,8.0,6
18.0,HAM,Mercedes,1:10.604,1:10.266,1:11.469,5.0,8
18.0,RUS,Mercedes,1:10.340,1:10.316,1:11.590,8.0,\N
80.0,RUS,Mercedes,1:34.137,1:33.351,1:33.112,3.0,8
80.0,HAM,Mercedes,1:34.307,1:33.837,\N,10.0,7
24.0,RUS,Mercedes,1:24.337,1:24.013,1:23.788,4.0,3
24.0,HAM,Mercedes,1:24.437,1:24.359,,11.0,9
3.0,RUS,Mercedes,1:30.350,1:29.922,1:29.485,3.0,5
3.0,HAM,Mercedes,1:30.451,1:29.718,1:29.710,9.0,7
77.0,RUS,Mercedes,1:28.749,1:28.448,1:28.316,7.0,6
77.0,HAM,Mercedes,1:28.994,1:28.606,1:28.460,8.0,9
1.0,RUS,Mercedes,1:17.062,1:16.901,1:16.724,7.0,17
1.0,HAM,Mercedes,1:17.499,1:16.960,\N,11.0,\N
22.0,HAM,Mercedes,1:29.661,1:28.887,1:28.766,7.0,9
22.0,RUS,Mercedes,1:29.799,1:29.140,1:29.008,9.0,7
17.0,RUS,Mercedes,1:35.084,1:34.609,1:34.433,8.0,6
17.0,HAM,Mercedes,1:35.573,\N,\N,18.0,9
79.0,RUS,Mercedes,1:28.159,1:28.095,1:28.067,7.0,8
79.0,HAM,Mercedes,1:28.167,1:27.697,1:28.107,8.0,6
21.0,RUS,Mercedes,1:16.107,1:15.671,1:15.234,6.0,7
21.0,HAM,Mercedes,1:16.604,1:15.677,1:15.504,8.0,6
6.0,RUS,Mercedes,1:11.492,1:10.929,1:10.543,5.0,5
6.0,HAM,Mercedes,1:11.528,1:11.056,1:10.621,7.0,7
7.0,RUS,Mercedes,1:13.013,1:11.742,1:12.000,1.0,3
7.0,HAM,Mercedes,1:12.851,1:11.979,1:12.280,7.0,4
4.0,HAM,Mercedes,1:12.143,1:11.792,1:11.701,3.0,3
4.0,RUS,Mercedes,1:12.456,1:11.812,1:11.703,4.0,4
70.0,RUS,Mercedes,1:05.585,1:05.016,1:04.840,3.0,1
70.0,HAM,Mercedes,1:05.541,1:05.053,1:04.903,5.0,4
9.0,RUS,Mercedes,1:30.106,1:26.723,1:25.819,1.0,\N
9.0,HAM,Mercedes,1:29.547,1:26.770,1:25.990,2.0,1
11.0,HAM,Mercedes,1:17.087,1:16.307,1:15.854,5.0,3
11.0,RUS,Mercedes,1:17.968,\N,\N,17.0,8
13.0,HAM,Mercedes,1:55.692,1:54.037,1:53.835,3.0,1
13.0,RUS,Mercedes,1:55.353,1:54.095,1:54.184,6.0,\N
39.0,RUS,Mercedes,1:11.049,1:10.552,1:10.244,4.0,7
39.0,HAM,Mercedes,1:11.375,1:10.948,,14.0,8
14.0,RUS,Mercedes,1:20.169,1:19.877,1:19.440,3.0,7
14.0,HAM,Mercedes,1:20.477,1:19.641,1:19.513,6.0,5
73.0,RUS,Mercedes,1:43.139,1:42.329,1:41.874,5.0,3
73.0,HAM,Mercedes,1:43.089,1:42.765,1:42.289,0.0,9
15.0,HAM,Mercedes,1:30.393,1:29.929,1:29.841,3.0,6
15.0,RUS,Mercedes,1:30.811,1:30.153,1:29.867,4.0,4
69.0,RUS,Mercedes,1:33.536,1:33.142,1:32.974,20.0,6
69.0,HAM,Mercedes,1:34.154,\N,\N,17.0,\N
32.0,RUS,Mercedes,1:17.194,1:16.937,1:16.356,5.0,5
32.0,HAM,Mercedes,1:17.306,1:16.973,1:16.651,6.0,4
18.0,RUS,Mercedes,1:29.121,1:26.307,1:23.578,2.0,4
18.0,HAM,Mercedes,1:31.150,\N,\N,14.0,10
80.0,RUS,Mercedes,1:33.186,1:32.779,1:32.312,1.0,1
80.0,HAM,Mercedes,1:33.225,1:32.567,1:48.106,10.0,2
78.0,RUS,Mercedes,1:21.241,1:21.069,1:20.575,1.0,4
78.0,HAM,Mercedes,1:21.637,1:21.095,1:21.011,6.0,12
24.0,RUS,Mercedes,1:23.678,1:23.283,1:23.132,6.0,5
24.0,HAM,Mercedes,1:23.887,\N,\N,16.0,4
13.0,OCO,Manor Marussia,1:49.050,\N,\N,17.0,16
15.0,OCO,Manor Marussia,1:48.296,\N,\N,21.0,18
2.0,OCO,Manor Marussia,1:36.451,\N,\N,20.0,16
22.0,OCO,Manor Marussia,1:33.353,\N,\N,20.0,21
69.0,OCO,Manor Marussia,1:38.806,\N,\N,22.0,18
32.0,OCO,Manor Marussia,1:21.881,\N,\N,20.0,21
18.0,OCO,Manor Marussia,1:13.432,\N,\N,22.0,12
24.0,OCO,Manor Marussia,1:42.286,\N,\N,20.0,13
3.0,HUL,Haas F1 Team,1:31.204,1:30.809,\N,10.0,15
77.0,HUL,Haas F1 Team,1:29.547,1:29.451,\N,10.0,12
1.0,HUL,Haas F1 Team,1:18.029,1:17.412,1:17.735,10.0,7
73.0,HUL,Haas F1 Team,1:42.755,\N,\N,0.0,17
79.0,HUL,Haas F1 Team,1:27.945,1:27.903,\N,12.0,15
6.0,HUL,Haas F1 Team,1:13.279,\N,\N,18.0,17
4.0,HUL,Haas F1 Team,1:13.420,1:13.283,1:13.229,7.0,15
7.0,HUL,Haas F1 Team,1:22.730,1:20.305,1:27.102,5.0,15
70.0,HUL,Haas F1 Team,1:05.740,1:05.362,1:05.090,8.0,\N
9.0,HUL,Haas F1 Team,1:29.603,1:28.896,\N,11.0,13
11.0,HUL,Haas F1 Team,1:18.695,1:17.652,1:17.186,10.0,14
13.0,HUL,Haas F1 Team,2:03.166,\N,\N,0.0,18
39.0,HUL,Haas F1 Team,1:21.891,1:20.250,\N,14.0,12
14.0,HUL,Haas F1 Team,1:22.343,1:21.776,\N,13.0,17
15.0,HUL,Haas F1 Team,1:32.100,1:31.994,1:31.808,9.0,13
22.0,HUL,Haas F1 Team,1:31.299,\N,\N,18.0,14
78.0,HUL,Haas F1 Team,1:25.904,1:25.783,\N,14.0,16
69.0,HUL,Haas F1 Team,1:36.235,\N,\N,0.0,11
32.0,HUL,Haas F1 Team,1:18.969,1:18.524,\N,12.0,13
18.0,HUL,Haas F1 Team,1:10.475,1:10.547,\N,11.0,12
80.0,HUL,Haas F1 Team,1:34.265,1:33.979,\N,13.0,19
24.0,HUL,Haas F1 Team,1:24.425,1:24.213,1:24.108,8.0,15
3.0,HUL,Haas F1 Team,1:30.566,1:29.851,1:30.502,10.0,16
77.0,HUL,Haas F1 Team,1:29.055,,,15.0,10
1.0,HUL,Haas F1 Team,1:17.976,\N,\N,16.0,9
22.0,HUL,Haas F1 Team,1:29.821,1:29.494,\N,12.0,11
17.0,HUL,Haas F1 Team,1:35.068,1:34.667,1:34.604,9.0,10
79.0,HUL,Haas F1 Team,1:28.383,1:28.200,1:28.146,9.0,11
21.0,HUL,Haas F1 Team,1:15.841,1:15.569,1:15.980,10.0,11
6.0,HUL,Haas F1 Team,1:11.876,1:11.440,\N,19.0,\N
7.0,HUL,Haas F1 Team,1:13.978,\N,\N,17.0,11
4.0,HUL,Haas F1 Team,1:12.708,1:12.310,\N,13.0,11
70.0,HUL,Haas F1 Team,1:05.596,1:05.262,1:05.385,9.0,6
9.0,HUL,Haas F1 Team,1:31.929,1:26.847,1:26.338,6.0,6
11.0,HUL,Haas F1 Team,1:17.362,1:16.317,\N,11.0,13
13.0,HUL,Haas F1 Team,1:56.308,\N,\N,16.0,18
39.0,HUL,Haas F1 Team,1:11.832,1:11.215,,12.0,11
14.0,HUL,Haas F1 Team,1:20.781,1:20.411,1:20.339,10.0,17
73.0,BEA,Haas F1 Team,1:43.471,1:42.968,,10.0,10
73.0,HUL,Haas F1 Team,1:43.101,1:43.191,,12.0,11
15.0,HUL,Haas F1 Team,1:30.724,1:30.150,1:30.115,6.0,9
69.0,HUL,Haas F1 Team,1:33.601,1:33.544,\N,11.0,8
32.0,HUL,Haas F1 Team,1:17.186,1:16.995,1:17.365,10.0,9
18.0,BEA,Haas F1 Team,1:31.229,\N,\N,15.0,12
18.0,HUL,Haas F1 Team,1:31.623,\N,\N,17.0,\N
80.0,HUL,Haas F1 Team,1:33.920,1:33.114,1:33.062,9.0,8
78.0,HUL,Haas F1 Team,1:22.442,\N,\N,18.0,\N
24.0,HUL,Haas F1 Team,1:23.722,1:23.040,1:22.886,7.0,8
1.0,STR,Racing Point,1:23.017,\N,\N,16.0,9
3.0,STR,Racing Point,1:30.217,\N,\N,18.0,14
17.0,STR,Racing Point,1:34.292,\N,\N,16.0,12
73.0,STR,Racing Point,1:42.630,\N,\N,13.0,9
4.0,STR,Racing Point,1:18.471,\N,\N,16.0,\N
6.0,STR,Racing Point,1:12.846,\N,\N,17.0,16
7.0,STR,Racing Point,1:12.266,\N,\N,17.0,9
34.0,STR,Racing Point,1:31.726,\N,\N,17.0,13
70.0,STR,Racing Point,1:04.832,\N,\N,14.0,14
9.0,STR,Racing Point,1:26.762,\N,\N,18.0,13
10.0,STR,Racing Point,1:13.256,1:13.450,\N,15.0,4
11.0,STR,Racing Point,1:17.542,\N,\N,18.0,17
13.0,STR,Racing Point,1:46.000,1:45.047,\N,16.0,10
14.0,STR,Racing Point,1:20.643,1:20.498,\N,9.0,12
15.0,STR,Racing Point,1:39.979,\N,\N,16.0,13
71.0,STR,Racing Point,1:34.287,1:34.233,\N,14.0,11
22.0,STR,Racing Point,1:29.594,1:29.345,\N,12.0,9
32.0,STR,Racing Point,1:18.065,\N,\N,16.0,12
69.0,STR,Racing Point,1:33.921,1:34.100,\N,14.0,13
18.0,STR,Racing Point,1:09.536,\N,\N,17.0,19
24.0,STR,Racing Point,1:37.528,1:37.103,\N,12.0,\N
70.0,STR,Racing Point,1:04.309,1:03.955,1:04.029,9.0,\N
70.0,STR,Racing Point,1:19.697,1:19.645,\N,12.0,7
11.0,STR,Racing Point,1:14.895,1:15.176,1:14.377,3.0,4
9.0,STR,Racing Point,1:26.243,1:26.501,1:25.839,6.0,9
9.0,HUL,Racing Point,1:26.327,1:26.566,\N,13.0,\N
9.0,HUL,Racing Point,1:27.279,1:26.261,1:26.082,3.0,7
9.0,STR,Racing Point,1:27.187,1:26.674,1:26.428,6.0,6
4.0,STR,Racing Point,1:17.316,1:16.666,1:16.589,5.0,4
13.0,STR,Racing Point,1:43.265,1:42.491,1:42.603,9.0,9
14.0,STR,Racing Point,1:20.400,1:19.924,1:20.049,8.0,3
76.0,STR,Racing Point,1:16.701,1:16.271,1:16.356,6.0,\N
71.0,STR,Racing Point,1:33.852,1:33.364,\N,12.0,\N
20.0,HUL,Racing Point,1:28.021,\N,\N,20.0,8
75.0,STR,Racing Point,1:17.667,1:17.626,\N,12.0,\N
21.0,STR,Racing Point,1:15.822,1:15.494,\N,15.0,13
5.0,STR,Racing Point,2:07.467,1:53.372,1:47.765,1.0,9
3.0,STR,Racing Point,1:28.679,1:29.557,\N,13.0,\N
3.0,STR,Racing Point,0:54.595,0:53.840,0:54.200,10.0,3
24.0,STR,Racing Point,1:36.502,1:36.143,1:36.046,8.0,10
70.0,GAS,AlphaTauri,1:04.603,1:04.305,\N,12.0,7
70.0,GAS,AlphaTauri,1:20.192,1:18.744,1:21.028,7.0,15
11.0,GAS,AlphaTauri,1:15.767,1:15.508,\N,10.0,\N
9.0,GAS,AlphaTauri,1:26.343,1:26.501,\N,11.0,7
9.0,GAS,AlphaTauri,1:27.154,1:26.523,1:26.534,7.0,11
4.0,GAS,AlphaTauri,1:17.356,1:16.800,1:17.136,10.0,9
13.0,GAS,AlphaTauri,1:43.262,1:42.745,\N,12.0,8
14.0,GAS,AlphaTauri,1:20.145,1:19.909,1:20.177,10.0,1
76.0,GAS,AlphaTauri,1:17.125,\N,\N,16.0,\N
71.0,GAS,AlphaTauri,1:33.734,1:33.139,1:33.000,9.0,9
20.0,GAS,AlphaTauri,1:27.072,1:26.776,\N,12.0,6
75.0,GAS,AlphaTauri,1:17.209,1:17.367,1:17.803,9.0,5
21.0,GAS,AlphaTauri,1:15.183,1:14.681,1:14.502,4.0,\N
5.0,GAS,AlphaTauri,2:05.579,1:58.556,\N,19.0,13
3.0,GAS,AlphaTauri,1:28.971,1:29.008,1:28.448,8.0,6
3.0,GAS,AlphaTauri,0:54.207,0:53.941,0:54.154,9.0,11
24.0,GAS,AlphaTauri,1:36.545,1:36.282,1:36.242,9.0,8
3.0,GAS,AlphaTauri,1:30.848,1:30.513,1:29.809,5.0,17
3.0,TSU,AlphaTauri,1:30.607,1:31.203,\N,13.0,9
21.0,GAS,AlphaTauri,1:15.548,1:14.927,1:14.790,5.0,7
21.0,TSU,AlphaTauri,\N,\N,\N,20.0,12
75.0,GAS,AlphaTauri,1:19.464,1:19.052,1:19.475,9.0,10
75.0,TSU,AlphaTauri,1:19.684,1:19.463,\N,14.0,15
4.0,GAS,AlphaTauri,1:18.190,1:17.982,\N,12.0,10
4.0,TSU,AlphaTauri,1:18.556,\N,\N,16.0,\N
6.0,GAS,AlphaTauri,1:11.560,1:11.179,1:10.900,6.0,6
6.0,TSU,AlphaTauri,1:12.096,\N,\N,16.0,16
73.0,GAS,AlphaTauri,1:42.288,1:41.932,1:41.565,4.0,3
73.0,TSU,AlphaTauri,1:42.521,1:41.654,1:42.211,7.0,7
34.0,GAS,AlphaTauri,1:31.898,1:31.353,1:30.868,6.0,7
34.0,TSU,AlphaTauri,\N,\N,\N,0.0,13
70.0,GAS,AlphaTauri,1:04.765,1:04.429,1:04.236,6.0,\N
70.0,TSU,AlphaTauri,1:04.608,1:04.631,1:04.514,11.0,10
70.0,GAS,AlphaTauri,1:04.841,1:04.412,1:04.107,6.0,9
70.0,TSU,AlphaTauri,1:04.967,1:04.518,1:04.273,7.0,12
9.0,GAS,AlphaTauri,1:27.600,1:27.273,\N,11.0,11
9.0,TSU,AlphaTauri,1:28.043,\N,\N,16.0,10
11.0,GAS,AlphaTauri,1:16.874,1:16.394,1:16.483,5.0,5
11.0,TSU,AlphaTauri,1:17.919,\N,\N,16.0,6
13.0,GAS,AlphaTauri,2:00.387,1:56.440,2:01.164,6.0,6
13.0,TSU,AlphaTauri,2:02.413,\N,\N,16.0,15
39.0,GAS,AlphaTauri,1:10.274,1:09.541,1:09.478,4.0,4
39.0,TSU,AlphaTauri,1:10.462,1:11.314,\N,14.0,\N
14.0,GAS,AlphaTauri,1:21.440,1:20.556,1:20.260,0.0,\N
14.0,TSU,AlphaTauri,1:21.973,\N,\N,0.0,\N
71.0,GAS,AlphaTauri,1:47.828,1:46.641,\N,11.0,13
71.0,TSU,AlphaTauri,1:48.854,1:46.751,\N,12.0,17
5.0,GAS,AlphaTauri,1:24.704,1:23.817,1:23.326,4.0,6
5.0,TSU,AlphaTauri,1:25.409,1:24.054,1:24.368,9.0,14
69.0,GAS,AlphaTauri,1:34.567,1:34.583,1:34.118,8.0,\N
69.0,TSU,AlphaTauri,1:35.360,1:35.137,1:34.918,10.0,9
32.0,GAS,AlphaTauri,1:16.908,1:16.955,1:16.456,5.0,4
32.0,TSU,AlphaTauri,1:17.330,1:16.701,1:17.158,17.0,\N
18.0,GAS,AlphaTauri,1:09.347,1:08.903,1:08.777,7.0,7
18.0,TSU,AlphaTauri,1:09.350,1:09.483,\N,15.0,15
78.0,GAS,AlphaTauri,1:22.535,1:21.728,1:21.640,2.0,11
78.0,TSU,AlphaTauri,1:22.458,1:22.058,1:21.881,8.0,13
77.0,GAS,AlphaTauri,1:28.401,1:28.314,1:28.125,6.0,6
77.0,TSU,AlphaTauri,1:28.503,1:28.222,1:28.442,8.0,14
24.0,TSU,AlphaTauri,1:23.428,1:23.404,1:23.220,8.0,4
24.0,GAS,AlphaTauri,1:23.489,1:24.043,\N,12.0,5
3.0,GAS,AlphaTauri,1:32.096,1:31.635,1:32.338,10.0,\N
3.0,TSU,AlphaTauri,1:32.750,\N,\N,16.0,8
77.0,GAS,AlphaTauri,1:29.891,1:29.418,1:29.254,9.0,8
77.0,TSU,AlphaTauri,\N,\N,\N,19.0,\N
1.0,GAS,AlphaTauri,1:19.580,1:19.226,\N,11.0,9
1.0,TSU,AlphaTauri,1:19.742,1:19.424,\N,13.0,15
21.0,TSU,AlphaTauri,1:20.474,\N,\N,12.0,7
21.0,GAS,AlphaTauri,1:20.732,\N,\N,17.0,12
79.0,GAS,AlphaTauri,1:30.779,1:30.128,1:29.690,7.0,\N
79.0,TSU,AlphaTauri,1:30.485,1:30.031,1:29.932,9.0,12
4.0,TSU,AlphaTauri,1:20.707,1:20.639,\N,13.0,10
4.0,GAS,AlphaTauri,1:20.719,1:20.861,\N,14.0,13
6.0,TSU,AlphaTauri,1:13.110,1:12.797,\N,11.0,17
6.0,GAS,AlphaTauri,1:13.660,\N,\N,17.0,11
73.0,GAS,AlphaTauri,1:43.268,1:43.129,1:42.845,6.0,5
73.0,TSU,AlphaTauri,1:43.595,1:43.376,1:43.056,8.0,13
7.0,GAS,AlphaTauri,1:34.492,\N,\N,15.0,14
7.0,TSU,AlphaTauri,1:36.575,\N,\N,20.0,\N
9.0,GAS,AlphaTauri,1:41.680,1:43.702,\N,11.0,\N
9.0,TSU,AlphaTauri,1:41.893,1:44.311,\N,13.0,14
70.0,GAS,AlphaTauri,1:06.589,1:06.160,\N,14.0,15
70.0,TSU,AlphaTauri,1:06.463,1:06.851,\N,16.0,16
